id,neighbourhood_cleansed,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,punteggio_medio
747479976789475000,Castello,29,4.93,4.86,4.97,4.97,5,4.97,4.9,4.94285714285714
17183316,Castello,198,4.95,4.96,4.88,4.98,4.97,4.98,4.88,4.94285714285714
21854616,Castello,100,4.94,4.96,4.96,4.94,4.99,4.98,4.83,4.94285714285714
23674841,Castello,281,4.95,4.97,4.93,4.98,4.96,4.91,4.9,4.94285714285714
47025541,Castello,5,4.8,5,5,5,5,5,4.8,4.94285714285714
876737438859154000,Castello,32,4.97,5,4.97,5,4.94,4.94,4.78,4.94285714285714
908061075588855000,Castello,145,4.96,4.95,4.99,4.92,4.96,4.94,4.88,4.94285714285714
1216537201081600000,Lido,5,5,5,5,5,5,4.8,4.8,4.94285714285714
1312198150197330000,Castello,10,5,4.9,5,4.8,5,5,4.9,4.94285714285714
1426611140016740000,Lido,5,5,5,5,4.8,5,5,4.8,4.94285714285714
30399343,Lido,228,4.96,4.96,4.96,4.95,4.95,4.95,4.88,4.94428571428571
31157005,Castello,253,4.96,5,4.98,4.94,4.94,4.95,4.84,4.94428571428571
36419466,Castello,211,4.95,4.97,4.94,4.99,4.97,4.97,4.82,4.94428571428571
38343775,Castello,48,4.96,4.98,4.9,4.96,4.98,5,4.83,4.94428571428571
48164332,Castello,21,4.9,4.95,5,5,4.95,5,4.81,4.94428571428571
818765424918233000,Castello,38,4.95,4.97,5,4.97,4.95,4.95,4.82,4.94428571428571
1044095732521220000,Castello,52,4.96,4.94,4.96,4.94,5,4.96,4.85,4.94428571428571
6035398,Castello,30,4.97,4.87,4.97,4.97,4.97,5,4.87,4.94571428571429
11352892,Castello,455,4.93,4.96,4.97,4.93,4.97,4.99,4.87,4.94571428571429
11916724,Lido,193,4.94,4.94,4.94,4.99,4.97,4.95,4.89,4.94571428571429
15893253,Castello,94,4.91,4.98,4.99,4.98,4.96,4.84,4.96,4.94571428571429
17470380,Castello,261,4.92,4.94,4.96,4.99,4.99,4.96,4.86,4.94571428571429
23835234,Castello,241,4.96,4.95,4.99,4.98,4.97,4.92,4.85,4.94571428571429
49437666,Lido,8,5,5,5,5,4.88,5,4.75,4.94714285714286
44721015,Castello,48,4.96,4.94,4.94,4.98,4.98,4.94,4.89,4.94714285714286
659113230071629000,Castello,151,4.97,4.95,4.95,4.96,4.97,4.96,4.87,4.94714285714286
4871612,Castello,269,4.95,4.96,4.97,4.97,4.97,4.92,4.9,4.94857142857143
11453043,Lido,225,4.97,4.96,4.98,4.97,4.99,4.89,4.88,4.94857142857143
24439560,Castello,174,4.95,4.99,4.98,4.91,4.98,4.98,4.85,4.94857142857143
31950805,Castello,11,4.91,5,5,5,5,4.91,4.82,4.94857142857143
32312902,Castello,256,4.97,4.98,4.97,4.96,4.94,4.93,4.89,4.94857142857143
551339534431271000,Castello,205,4.99,4.96,4.92,4.95,4.96,4.96,4.9,4.94857142857143
1085687918760180000,Castello,129,4.95,4.96,4.94,4.97,4.98,4.98,4.86,4.94857142857143
1332634200987140000,Castello,37,4.97,5,4.97,4.97,4.92,4.97,4.84,4.94857142857143
1353512233909970000,Lido,11,4.91,5,4.91,4.91,5,5,4.91,4.94857142857143
1383935763877600000,Castello,28,4.93,4.96,4.93,5,5,5,4.82,4.94857142857143
10460428,Castello,263,4.94,4.97,4.96,4.96,4.97,4.95,4.9,4.95
20720508,Castello,498,4.95,4.97,4.98,4.93,4.95,4.98,4.89,4.95
781656400820593000,Castello,153,4.96,4.99,4.92,4.93,4.96,4.99,4.9,4.95
936837189113639000,Castello,125,4.96,4.96,4.98,4.9,4.99,4.94,4.92,4.95
30076812,Castello,70,4.94,4.99,4.96,4.99,4.97,4.99,4.81,4.95
847577222883349000,Castello,104,4.98,4.98,4.9,4.94,4.94,4.99,4.92,4.95
1135368415024630000,Castello,54,4.98,4.96,4.96,4.96,5,4.98,4.81,4.95
6026584,Castello,6,5,5,5,5,5,4.83,4.83,4.95142857142857
54287326,Lido,35,5,5,4.94,5,5,4.83,4.89,4.95142857142857
4515452,Castello,204,4.96,4.95,4.99,4.98,4.99,4.96,4.84,4.95285714285714
6650271,Lido,3,5,5,5,5,5,4.67,5,4.95285714285714
15599226,Castello,303,4.92,4.95,4.98,4.97,4.98,4.97,4.9,4.95285714285714
18207290,Castello,91,4.97,4.98,4.93,4.98,4.99,4.92,4.9,4.95285714285714
30398136,Lido,137,4.97,4.99,4.97,4.94,4.97,4.98,4.85,4.95285714285714
692238368879077000,Lido,12,5,5,5,5,5,5,4.67,4.95285714285714
762183550651759000,Castello,114,4.95,4.94,4.92,5,5,4.96,4.9,4.95285714285714
924380832620271000,Castello,3,5,5,5,5,5,5,4.67,4.95285714285714
1233468483343260000,Lido,9,5,4.89,4.89,5,5,4.89,5,4.95285714285714
1303535450225070000,Castello,3,5,5,5,5,5,4.67,5,4.95285714285714
1388503317064960000,Castello,9,5,5,4.78,5,5,5,4.89,4.95285714285714
1400543008294250000,Castello,6,5,5,5,5,5,5,4.67,4.95285714285714
1406496051346670000,Castello,18,5,5,5,5,5,4.89,4.78,4.95285714285714
10460630,Castello,263,4.96,4.95,4.95,5,4.98,4.97,4.87,4.95428571428572
37456358,Castello,81,4.98,4.99,4.98,4.96,5,4.94,4.83,4.95428571428572
698435356902431000,Castello,48,4.96,4.98,4.9,4.96,4.98,4.98,4.92,4.95428571428572
5033959,Castello,407,4.96,4.96,4.99,4.98,4.98,4.95,4.87,4.95571428571429
11373018,Castello,249,4.96,4.97,4.99,4.98,4.96,4.98,4.85,4.95571428571429
29075590,Castello,198,4.94,4.95,4.99,4.98,4.99,4.97,4.87,4.95571428571429
44349156,Lido,60,4.98,4.97,4.97,4.97,4.98,5,4.82,4.95571428571429
44838555,Lido,61,4.97,4.97,4.93,5,4.98,5,4.84,4.95571428571429
855764179092100000,Lido,46,4.96,4.96,4.96,5,5,4.96,4.85,4.95571428571429
1104833527912110000,Castello,31,4.97,4.94,5,4.97,5,4.94,4.87,4.95571428571429
1173131287518640000,Castello,62,4.97,4.98,4.94,4.95,4.92,4.98,4.95,4.95571428571429
48622480,Castello,311,4.96,4.98,4.96,4.96,4.97,4.96,4.9,4.95571428571429
16960419,Castello,250,4.97,4.98,4.94,4.96,4.98,4.98,4.89,4.95714285714286
23809727,Castello,301,4.98,4.98,4.98,4.98,4.99,4.93,4.86,4.95714285714286
25312777,Castello,27,4.96,5,5,4.93,4.96,5,4.85,4.95714285714286
38248931,Castello,181,4.95,4.97,4.92,4.99,4.99,4.96,4.92,4.95714285714286
49493948,Castello,118,4.97,4.97,4.97,4.96,4.97,4.98,4.88,4.95714285714286
686297002562729000,Lido,10,5,5,5,5,5,5,4.7,4.95714285714286
764939906518258000,Castello,207,4.94,4.96,4.98,4.96,4.97,4.96,4.93,4.95714285714286
4929237,Castello,138,4.99,4.96,4.99,4.97,4.97,4.96,4.87,4.95857142857143
17150650,Castello,210,4.96,4.96,4.97,4.96,4.93,4.99,4.94,4.95857142857143
573058407268276000,Castello,41,5,5,5,4.88,5,4.95,4.88,4.95857142857143
1152793607176920000,Castello,46,4.98,4.93,5,5,5,4.93,4.87,4.95857142857143
1387510956301080000,Castello,28,4.89,5,4.93,5,5,5,4.89,4.95857142857143
14663956,Castello,848,4.95,4.96,4.97,4.99,4.98,4.95,4.92,4.96
22891489,Castello,101,4.97,4.94,4.99,4.97,4.99,4.98,4.88,4.96
1450551755916460000,Castello,7,4.86,5,5,5,5,5,4.86,4.96
23836753,Castello,300,4.98,4.98,4.99,4.97,4.99,4.91,4.9,4.96
37980243,Castello,163,4.98,4.97,4.98,4.99,4.98,4.94,4.88,4.96
17553690,Castello,74,4.96,4.99,5,4.96,5,4.97,4.85,4.96142857142857
1339126927028090000,Castello,34,4.97,4.91,4.97,5,5,5,4.88,4.96142857142857
23057104,Castello,42,4.98,4.98,4.98,5,4.95,4.98,4.86,4.96142857142857
729406293592677000,Castello,69,4.96,4.97,4.94,5,5,5,4.86,4.96142857142857
1063744373372590000,Castello,70,4.96,4.97,5,4.97,4.97,5,4.87,4.96285714285714
220238,Castello,324,4.98,4.96,4.96,4.97,4.98,4.97,4.92,4.96285714285714
25513602,Castello,179,4.97,4.94,4.96,4.98,4.99,4.98,4.92,4.96285714285714
33630245,Castello,145,4.97,4.97,4.99,4.97,4.99,4.96,4.89,4.96285714285714
36060683,Castello,222,4.97,4.98,4.99,4.98,4.99,4.93,4.9,4.96285714285714
9058492,Castello,4,5,5,5,5,5,5,4.75,4.96428571428571
13486416,Lido,4,5,4.75,5,5,5,5,5,4.96428571428571
33776736,Castello,58,4.98,4.98,4.95,4.95,4.97,4.95,4.97,4.96428571428571
34101770,Castello,41,4.98,4.98,4.98,4.98,5,4.95,4.88,4.96428571428571
735211027290421000,Lido,12,4.92,5,5,5,5,5,4.83,4.96428571428571
755680100992227000,Castello,57,4.98,4.95,4.98,5,4.98,4.95,4.91,4.96428571428571
885494884138712000,Castello,4,5,5,5,5,5,5,4.75,4.96428571428571
945285461092883000,Castello,159,4.97,4.96,4.97,4.99,4.98,4.97,4.91,4.96428571428571
1044740354424920000,Lido,31,5,4.94,5,4.97,5,5,4.84,4.96428571428571
1149778015887130000,Castello,43,5,4.98,5,4.95,5,4.98,4.84,4.96428571428571
1325320780552130000,Castello,4,5,5,5,5,5,5,4.75,4.96428571428571
1415363904072170000,Castello,8,5,5,5,5,5,5,4.75,4.96428571428571
23303164,Castello,167,4.99,4.99,4.98,4.95,4.95,5,4.9,4.96571428571429
42522464,Castello,45,5,4.98,5,4.91,4.98,5,4.89,4.96571428571429
50078067,Castello,91,4.99,4.97,4.92,4.98,4.97,4.98,4.95,4.96571428571429
728890964046036000,Lido,61,5,4.98,5,4.97,4.97,4.95,4.89,4.96571428571429
1343511677747930000,Castello,8,5,5,5,5,5,4.88,4.88,4.96571428571429
927676695785236000,Castello,24,4.96,5,5,4.92,5,4.92,4.96,4.96571428571429
16189817,Castello,322,4.96,4.98,4.98,4.97,4.99,4.98,4.91,4.96714285714286
24361103,Castello,55,5,4.96,4.96,5,5,4.98,4.87,4.96714285714286
580818006050015000,Castello,187,4.98,4.99,4.99,4.99,4.98,4.95,4.89,4.96714285714286
18252454,Castello,9,5,5,5,5,5,4.89,4.89,4.96857142857143
49360706,Castello,115,4.98,4.97,4.95,4.99,5,4.99,4.9,4.96857142857143
617429644625718000,Castello,59,4.97,5,4.95,4.98,5,4.98,4.9,4.96857142857143
632560918653551000,Lido,9,5,5,4.89,5,5,5,4.89,4.96857142857143
1391907037916400000,Castello,9,4.89,5,5,4.89,5,5,5,4.96857142857143
3017842,Castello,448,4.97,4.98,4.98,4.97,5,4.97,4.92,4.97
21954348,Castello,72,4.99,4.99,5,4.99,4.93,4.97,4.92,4.97
1157865095488720000,Castello,99,4.98,4.98,4.99,4.91,5,4.99,4.94,4.97
1300192232171100000,Castello,35,5,4.94,4.97,4.97,4.97,4.94,5,4.97
1065904867798270000,Castello,45,4.96,4.98,4.96,5,5,4.98,4.91,4.97
23332744,Lido,5,5,5,5,5,4.8,5,5,4.97142857142857
39315759,Castello,107,4.97,4.95,4.99,5,5,4.96,4.93,4.97142857142857
51858950,Castello,102,4.99,4.98,4.99,4.95,4.99,4.98,4.92,4.97142857142857
1158457366718590000,Castello,39,4.97,4.97,5,4.97,5,4.92,4.97,4.97142857142857
1170394717770730000,Lido,5,5,5,5,5,5,4.8,5,4.97142857142857
1210873438523700000,Castello,5,5,5,5,5,5,5,4.8,4.97142857142857
577922926609096000,Lido,24,5,4.92,5,5,5,5,4.88,4.97142857142857
1306481534643360000,Castello,20,4.95,4.95,5,4.95,5,5,4.95,4.97142857142857
5568794,Castello,72,4.97,4.99,4.96,4.99,4.99,4.97,4.94,4.97285714285714
15592376,Castello,342,4.98,4.97,4.98,4.99,4.99,4.99,4.91,4.97285714285714
1372223557578100000,Castello,22,5,5,5,4.86,5,5,4.95,4.97285714285714
14734523,Lido,11,5,5,5,4.91,5,5,4.91,4.97428571428571
27506451,Castello,128,4.99,4.98,4.98,4.99,5,4.97,4.91,4.97428571428571
47000870,Castello,166,4.99,4.99,4.98,4.99,5,4.98,4.89,4.97428571428571
48073321,Lido,112,4.96,4.98,5,4.99,4.97,4.94,4.98,4.97428571428571
901173744964663000,Lido,33,5,5,4.91,4.97,4.97,5,4.97,4.97428571428571
1044797655089700000,Lido,11,5,5,4.91,5,5,5,4.91,4.97428571428571
1438334852212380000,Castello,11,5,5,5,5,5,4.82,5,4.97428571428571
17242924,Castello,59,4.97,4.97,4.98,4.98,4.97,4.98,4.98,4.97571428571429
1410297841196500000,Castello,13,5,5,5,5,5,5,4.83,4.97571428571429
877391918675770000,Lido,59,5,4.97,5,5,5,4.97,4.9,4.97714285714286
33905388,Castello,349,4.98,4.99,4.99,4.97,4.99,4.97,4.95,4.97714285714286
53229917,Castello,78,5,4.99,4.99,5,5,5,4.86,4.97714285714286
51757849,Castello,61,4.98,5,4.95,5,5,5,4.92,4.97857142857143
1413814489842140000,Castello,20,5,4.95,5,5,5,4.95,4.95,4.97857142857143
14216510,Castello,294,4.99,5,4.99,5,5,4.97,4.91,4.98
53540421,Castello,66,4.98,4.97,5,5,5,4.94,4.97,4.98
617037234723759000,Castello,215,4.99,4.99,5,4.98,5,4.97,4.93,4.98
957995381075738000,Lido,7,5,5,5,5,5,5,4.86,4.98
1326724096440190000,Lido,7,5,5,5,5,5,5,4.86,4.98
50145836,Castello,60,5,4.97,4.98,5,5,4.95,4.97,4.98142857142857
1388497036074980000,Castello,23,5,5,5,4.96,5,5,4.91,4.98142857142857
12010849,Castello,34,5,5,5,5,5,4.97,4.91,4.98285714285714
830921366735681000,Castello,34,5,5,5,4.97,4.97,5,4.94,4.98285714285714
1104799871389380000,Castello,17,5,5,5,5,5,4.88,5,4.98285714285714
1338618915226190000,Lido,8,5,5,4.88,5,5,5,5,4.98285714285714
1295008614057580000,Castello,54,5,5,4.98,4.96,5,4.98,4.96,4.98285714285714
21466078,Castello,71,5,4.97,5,4.99,4.99,4.97,4.97,4.98428571428571
31040443,Castello,435,4.99,4.98,5,4.98,4.99,5,4.95,4.98428571428572
42429568,Castello,181,4.99,4.99,4.99,4.99,5,5,4.94,4.98571428571429
50678655,Castello,80,4.99,5,4.96,5,4.99,5,4.96,4.98571428571429
606563692528576000,Lido,10,5,5,5,5,5,5,4.9,4.98571428571429
662686924762184000,Castello,145,4.99,4.99,5,4.97,5,4.99,4.96,4.98571428571429
1472390358003230000,Castello,10,5,5,4.9,5,5,5,5,4.98571428571429
50078572,Castello,69,4.99,4.99,4.99,4.97,5,5,4.97,4.98714285714286
740308,Castello,12,5,5,4.92,5,5,5,5,4.98857142857143
1111367325292620000,Lido,13,5,4.92,5,5,5,5,5,4.98857142857143
4883419,Castello,206,4.98,5,5,5,5,4.99,4.96,4.99
952655126305482000,Lido,14,5,5,5,5,5,4.93,5,4.99
1162208171453440000,Castello,124,5,4.98,5,4.99,5,4.98,4.98,4.99
1102121940658940000,Castello,18,5,5,5,5,5,5,4.94,4.99142857142857
51581710,Castello,403,5,4.99,5,5,5,4.99,4.96,4.99142857142857
795038789420975000,Castello,148,5,4.99,4.99,5,5,4.98,4.99,4.99285714285714
26242197,Castello,6,5,5,5,5,5,5,5,5
37201663,Castello,4,5,5,5,5,5,5,5,5
52405570,Castello,8,5,5,5,5,5,5,5,5
53040829,Castello,2,5,5,5,5,5,5,5,5
563783864131052000,Castello,1,5,5,5,5,5,5,5,5
564129931108386000,Castello,1,5,5,5,5,5,5,5,5
564280371075694000,Castello,4,5,5,5,5,5,5,5,5
584486014515027000,Castello,1,5,5,5,5,5,5,5,5
600560914044751000,Castello,1,5,5,5,5,5,5,5,5
678155501942692000,Lido,2,5,5,5,5,5,5,5,5
701649857282382000,Lido,4,5,5,5,5,5,5,5,5
724502932255406000,Castello,1,5,5,5,5,5,5,5,5
825983269010993000,Castello,1,5,5,5,5,5,5,5,5
830368920587859000,Castello,2,5,5,5,5,5,5,5,5
849964179862466000,Castello,1,5,5,5,5,5,5,5,5
901220569668579000,Castello,1,5,5,5,5,5,5,5,5
1049920221429050000,Castello,1,5,5,5,5,5,5,5,5
1094187742254830000,Lido,1,5,5,5,5,5,5,5,5
1108587820686910000,Castello,1,5,5,5,5,5,5,5,5
1119032112301500000,Lido,2,5,5,5,5,5,5,5,5
1126024346850120000,Castello,17,5,5,5,5,5,5,5,5
1151356839669860000,Lido,6,5,5,5,5,5,5,5,5
1183146326111270000,Lido,10,5,5,5,5,5,5,5,5
1189091917558430000,Castello,5,5,5,5,5,5,5,5,5
1197110953279910000,Castello,2,5,5,5,5,5,5,5,5
1258506299749500000,Castello,1,5,5,5,5,5,5,5,5
1267912358660230000,Castello,2,5,5,5,5,5,5,5,5
1268035283137820000,Castello,3,5,5,5,5,5,5,5,5
1270204947703810000,Castello,4,5,5,5,5,5,5,5,5
1295634091992430000,Castello,1,5,5,5,5,5,5,5,5
1296381475049530000,Castello,4,5,5,5,5,5,5,5,5
1296846633181170000,Castello,3,5,5,5,5,5,5,5,5
1345472608739900000,Castello,6,5,5,5,5,5,5,5,5
1350863100933040000,Castello,2,5,5,5,5,5,5,5,5
1353511828025440000,Castello,3,5,5,5,5,5,5,5,5
1353515291513230000,Lido,2,5,5,5,5,5,5,5,5
1355742172750170000,Castello,1,5,5,5,5,5,5,5,5
1359336178369180000,Castello,3,5,5,5,5,5,5,5,5
1360088845777290000,Castello,1,5,5,5,5,5,5,5,5
1360322103669860000,Lido,1,5,5,5,5,5,5,5,5
1.362894404771e+18,Castello,2,5,5,5,5,5,5,5,5
1368726800160030000,Castello,1,5,5,5,5,5,5,5,5
1368746234925950000,Castello,1,5,5,5,5,5,5,5,5
1371942432151220000,Castello,2,5,5,5,5,5,5,5,5
1372576282963360000,Lido,4,5,5,5,5,5,5,5,5
1373272825190010000,Castello,1,5,5,5,5,5,5,5,5
1394120805082670000,Castello,2,5,5,5,5,5,5,5,5
1394786823888330000,Lido,1,5,5,5,5,5,5,5,5
1410907950153180000,Castello,1,5,5,5,5,5,5,5,5
1418092230479680000,Castello,1,5,5,5,5,5,5,5,5
1420082160782090000,Castello,3,5,5,5,5,5,5,5,5
1424444384465060000,Castello,1,5,5,5,5,5,5,5,5
1426658807823480000,Lido,3,5,5,5,5,5,5,5,5
1428237427211760000,Castello,10,5,5,5,5,5,5,5,5
1436046931471640000,Castello,3,5,5,5,5,5,5,5,5
1459335386964890000,Castello,1,5,5,5,5,5,5,5,5
1459483713862760000,Castello,1,5,5,5,5,5,5,5,5
1460115755795900000,Lido,1,5,5,5,5,5,5,5,5
1462783644778620000,Castello,1,5,5,5,5,5,5,5,5
1462789825965980000,Castello,3,5,5,5,5,5,5,5,5
1466793170877960000,Castello,1,5,5,5,5,5,5,5,5
1470227919137470000,Castello,1,5,5,5,5,5,5,5,5
1475892859445740000,Castello,1,5,5,5,5,5,5,5,5
